"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","牧志","牧志",2,270000000,150,"台形",12.5,280,"1973年","ＲＣ","店舗","店舗","北西","県道",18,"商業",80,500,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","牧志","牧志",4,92000000,340,"袋地等",10,170,"1993年","ＲＣ","住宅","住宅","東","市道",4.8,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","牧志","美栄橋",3,170000000,410,"長方形",23.5,1200,"1985年","ＲＣ","共同住宅、店舗","その他","北","市道",8.7,"１種住居",60,300,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","牧志","美栄橋",4,65000000,140,"長方形",8,210,"1978年","ＲＣ","共同住宅、店舗","店舗","北","市道",8.7,"１種住居",60,300,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","松川","安里",17,47000000,125,"長方形",9,95,"","","","住宅","北東","道路",3.8,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","松山","美栄橋",12,250000000,260,"長方形",14.5,960,"1990年","ＲＣ","共同住宅、店舗","住宅","北西","県道",13,"商業",80,400,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","松山","美栄橋",5,800000000,330,"ほぼ長方形",22.5,1400,"2023年","ＲＣ","共同住宅","住宅","北西","市道",9.1,"商業",80,400,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","港町","","",720000000,1400,"ほぼ長方形",24.5,"2,000㎡以上","1991年","ＲＣ","事務所、駐車場、店舗","事務所","南","道路",25,"商業",80,400,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","三原","安里",9,23000000,80,"長方形",6.8,190,"","","","住宅","北西","市道",4,"近隣商業",80,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","銘苅","古島",9,82000000,220,"長方形",12,145,"2016年","木造","共同住宅","住宅","南西","市道",12,"２低住専",50,150,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","銘苅","古島",9,140000000,300,"長方形",13.5,230,"2006年","ＲＣ","住宅、店舗","住宅","北東","市道",9,"１低住専",50,150,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","銘苅","古島",7,180000000,160,"長方形",9,320,"2016年","ＲＣ","共同住宅、店舗","その他","南東","市道",8,"２種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","字与儀","安里",21,10000000,210,"ほぼ長方形",14,60,"1958年","ＲＣ","住宅","その他","北東","道路",3.5,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","与儀","安里",20,41000000,95,"不整形",8,110,"1977年","ＲＣ","住宅","","東","市道",6,"１中住専",60,200,"2024年第4四半期","隣地の購入"
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","与儀","壺川",23,33000000,110,"ほぼ長方形",14,100,"1997年","ブロック造","住宅","住宅","南西","市道",13,"２低住専",50,100,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","与儀","壺川",23,58000000,90,"ほぼ長方形","",110,"2025年","ＲＣ","住宅、事務所","住宅","南東","市道",6,"１中住専",60,200,"2024年第4四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","若狭","県庁前(沖縄)",13,60000000,125,"長方形",8.5,150,"2004年","木造","店舗","店舗","南東","市道",7.3,"１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","47205","沖縄県","宜野湾市","嘉数","","",22000000,85,"","",95,"1989年","ＲＣ","","","北","公道",21,"１低住専",50,100,"2024年第4四半期",""
"宅地(土地と建物)","成約価格情報","","47205","沖縄県","宜野湾市","我如古","","",40000000,140,"","",105,"2020年","木造","","","","","","１低住専",50,100,"2024年第4四半期",""
"宅地(土地と建物)","成約価格情報","","47205","沖縄県","宜野湾市","宇地泊","","",43000000,110,"","",100,"2017年","木造","","","","","","２中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","成約価格情報","","47205","沖縄県","宜野湾市","喜友名","","",37000000,120,"","",90,"1994年","ブロック造","","","北東","公道",4.3,"１中住専",60,200,"2024年第4四半期",""
